transaction_id,timestamp,amount,transaction_type,subject,description,status,country
243,2023-02-07 13:04:35,245.05,trasferimento,Mason Morgan,Article fight continue system scene respond.,autorizzata,Kazakhstan
244,2023-06-04 11:08:40,220.35,prelievo,Melinda Gutierrez,Right major minute.,sospetta,Lithuania
245,2023-02-04 10:51:53,192.33,prelievo,Joseph Cannon,City toward receive figure expert.,autorizzata,Timor-Leste
246,2023-07-20 14:44:09,897.75,trasferimento,Harold Taylor,Easy such interview current sister almost.,autorizzata,Cook Islands
247,2023-08-23 09:01:46,73.88,trasferimento,Amy Lin,Face number scientist list thank draw.,autorizzata,Gibraltar
248,2023-04-28 20:07:34,98.83,acquisto,Kevin Garcia,Skill different manage create situation process everybody.,autorizzata,Japan
249,2023-01-09 17:43:38,597.26,trasferimento,Erika Weeks,Thousand great child.,sospetta,Bulgaria
250,2023-04-25 21:07:44,686.36,trasferimento,Daniel Cox,Body side arm performance amount although economy.,autorizzata,Svalbard & Jan Mayen Islands
251,2023-01-02 20:02:24,751.56,trasferimento,David Gomez,Daughter animal recognize stand heart thought interest security.,autorizzata,Qatar
252,2023-05-14 02:17:56,764.73,trasferimento,Patrick Hart,Company off himself both very.,autorizzata,Turks and Caicos Islands
253,2023-08-02 03:31:10,89.61,trasferimento,Scott Greene,Rise may happy.,autorizzata,Lebanon
254,2023-06-09 23:03:25,515.3,trasferimento,Evan Strong,Bar night raise movie.,sospetta,Germany
255,2023-01-23 09:27:21,249.94,acquisto,Matthew Hoover,Tend kitchen big personal maybe.,autorizzata,Saint Martin
256,2023-04-02 23:49:44,70.12,prelievo,John Li,Age car represent learn speech grow tree doctor.,sospetta,Switzerland
257,2023-03-07 21:34:19,810.46,trasferimento,Laurie Strong,Return better positive serious effect.,autorizzata,Kazakhstan
258,2023-06-07 15:33:58,889.63,acquisto,Douglas Hill,Pass wait case see may truth daughter.,autorizzata,New Caledonia
259,2023-01-14 05:23:03,500.63,trasferimento,Justin Davis,Black newspaper relationship whatever.,sospetta,Lithuania
260,2023-03-31 21:07:00,679.87,acquisto,Michael Meyer,Fill machine young simple behavior decade.,sospetta,France
261,2023-02-04 23:21:59,63.47,acquisto,Jennifer Mendoza,Dog oil data.,sospetta,Finland
262,2023-06-11 01:56:53,313.94,acquisto,Keith Herring,Mention federal agent.,autorizzata,Isle of Man
263,2023-01-06 18:17:49,740.24,acquisto,Wayne Smith,Others affect federal reflect enjoy shake poor.,autorizzata,Guam
264,2023-03-18 12:53:56,582.33,prelievo,James Perez,Real cost trade sister seven apply would.,autorizzata,Puerto Rico
265,2023-06-24 12:18:00,817.04,trasferimento,Mary Diaz,Someone trade choice feeling.,autorizzata,Palau
266,2023-05-21 19:32:11,483.91,prelievo,Margaret Green,Door program state trade family practice continue.,autorizzata,Morocco
267,2023-05-02 00:06:03,196.92,prelievo,Seth Short,Herself everything them someone someone worker public.,autorizzata,Kiribati
268,2023-07-19 03:08:40,398.25,trasferimento,Cynthia Allison,Hard else nature picture into.,autorizzata,Svalbard & Jan Mayen Islands
269,2023-08-23 23:20:04,108.46,prelievo,Amy Hernandez,Drive reason threat sometimes everyone table.,autorizzata,Cape Verde
270,2023-01-28 04:51:04,107.87,prelievo,Terri Huang,List you design decision.,autorizzata,American Samoa
271,2023-07-23 03:18:47,370.21,prelievo,Linda Shea,Why lose most majority election statement laugh.,autorizzata,Tanzania
272,2023-03-16 10:13:34,301.27,acquisto,Steven Hendrix,Respond science bit benefit or.,sospetta,Ireland
273,2023-07-18 19:45:42,994.87,acquisto,Shannon Watson,Stop concern investment pressure.,autorizzata,Korea
274,2023-05-21 02:07:20,792.45,trasferimento,Juan Hall,Visit dark identify more bag.,autorizzata,Nepal
275,2023-06-29 16:40:04,635.12,prelievo,Debra Brown,Mission culture us rule environmental.,autorizzata,Korea
276,2023-02-04 00:14:21,105.38,prelievo,James Johnson,Rate from theory sport return.,autorizzata,Turks and Caicos Islands
277,2023-03-04 23:44:38,635.12,prelievo,Anna Hernandez,Health single customer law less information site.,autorizzata,Nauru
278,2023-05-11 12:28:30,926.99,acquisto,Steven Harris,Nothing skin establish anything career according light.,autorizzata,Sudan
279,2023-01-11 18:36:13,903.06,acquisto,Monique Cook,Day agreement green sea.,autorizzata,Egypt
280,2023-06-04 15:50:24,789.25,prelievo,Bradley Hernandez,Sea none society reveal.,autorizzata,Argentina
281,2023-01-17 06:18:43,711.01,prelievo,Connor Owens,Reduce public visit treat.,autorizzata,Gambia
282,2023-01-24 13:39:01,778.13,prelievo,Amanda Nelson,Law best yes compare.,sospetta,Norway
283,2023-01-13 03:39:31,321.52,trasferimento,Richard Pruitt,Voice from certainly determine myself any.,autorizzata,Faroe Islands
284,2023-02-13 03:50:31,270.5,acquisto,Melanie Le,Market field out collection defense everything writer.,autorizzata,Guinea-Bissau
285,2023-03-13 03:24:34,256.02,trasferimento,Heather Mendez,Money find address quite country.,autorizzata,Israel
286,2023-06-23 17:56:41,936.2,prelievo,Kimberly Greer DDS,Current live high deal cell.,autorizzata,Saint Vincent and the Grenadines
287,2023-02-16 04:52:36,745.54,acquisto,Christine Poole,Campaign case those need finally film talk.,autorizzata,Honduras
288,2023-07-26 08:04:19,331.02,prelievo,Richard Strong,Necessary direction method fear main late church.,autorizzata,Ukraine
289,2023-08-24 01:41:23,868.96,prelievo,Nathan Christensen,Own show evidence other left.,autorizzata,United States Virgin Islands
290,2023-01-14 13:01:23,45.61,prelievo,Scott Garcia,Us blue four benefit remember traditional yard.,autorizzata,Cape Verde
291,2023-04-19 23:36:18,230.49,prelievo,Austin Schmitt,Safe why should finally economy either within.,autorizzata,El Salvador
292,2023-05-12 01:18:22,979.26,acquisto,John Rubio,Standard star customer recent stand institution contain.,autorizzata,Cuba
293,2023-02-15 04:53:02,141.28,trasferimento,Anthony Lewis,Skill size conference such surface hit program his.,autorizzata,Taiwan
294,2023-08-03 22:56:26,674.8,prelievo,Mark Riddle,Common approach attention which wait.,autorizzata,Swaziland
295,2023-03-25 04:13:58,805.11,trasferimento,Kenneth Meadows,Under director do call let can myself.,autorizzata,Timor-Leste
296,2023-07-23 16:23:27,966.57,prelievo,Mary Osborn,Fire create buy finish natural.,autorizzata,Mali
297,2023-08-05 05:36:41,479.36,prelievo,Timothy Alexander,Organization knowledge increase yes.,sospetta,Spain
298,2023-03-16 03:00:12,696.02,trasferimento,Kathy Ritter,Truth because color difficult.,autorizzata,Mauritania
299,2023-01-30 08:08:03,540.92,trasferimento,Jeffery Macias,Voice focus agent drop carry him floor approach.,autorizzata,Sierra Leone
300,2023-04-18 11:28:24,282.29,prelievo,Cheryl Morgan,Along though both type artist.,autorizzata,Syrian Arab Republic
301,2023-02-18 00:02:27,412.02,trasferimento,Natalie Richmond,Any sense very food coach television.,autorizzata,Rwanda
302,2023-07-19 06:41:24,762.17,trasferimento,Christopher Young,Sort result bad summer smile.,autorizzata,Nauru
303,2023-05-11 16:34:49,77.05,acquisto,Tyler Bright,Including main then fill trouble certain.,autorizzata,Armenia
304,2023-03-31 10:14:22,39.23,acquisto,Casey Turner,Support fish sit single.,autorizzata,Georgia
305,2023-04-29 10:32:55,462.2,trasferimento,Mr. George Peters,Our deep themselves.,autorizzata,San Marino
306,2023-02-01 22:19:48,744.85,trasferimento,Joshua Lynch,Wrong without wear exactly college during again bring.,autorizzata,Saint Martin
307,2023-07-27 09:43:25,454.19,trasferimento,Jennifer Jackson,Law school past me final argue far.,autorizzata,Algeria
308,2023-04-11 21:50:29,102.19,acquisto,Paul Page,Executive north far what lot.,sospetta,Belgium
309,2023-01-22 05:33:10,461.33,trasferimento,Sandra Lewis,These we statement even in probably.,autorizzata,British Virgin Islands
310,2023-03-22 22:01:04,199.06,trasferimento,Molly Simpson,Across whatever fish so.,autorizzata,Swaziland
311,2023-04-08 07:57:26,719.54,prelievo,Monica Berry PhD,My chance modern choice piece.,autorizzata,Turkmenistan
312,2023-04-05 05:18:30,307.84,prelievo,Thomas Bass,Hundred attorney send head.,autorizzata,Korea
313,2023-05-02 06:17:26,743.64,trasferimento,Jesse Vega,Charge agreement feel stock person.,autorizzata,Somalia
314,2023-03-07 01:05:45,880.1,trasferimento,Frederick Morrow,Weight first civil town meet.,autorizzata,Cook Islands
315,2023-01-11 04:51:17,982.66,trasferimento,Lisa Reyes,Deal true relationship recent.,autorizzata,Mauritania
316,2023-08-14 15:48:22,757.56,prelievo,Matthew Mitchell,Major on phone.,autorizzata,Jordan
317,2023-04-28 20:04:06,987.4,acquisto,Anthony Johnston,Certainly build condition police seat.,autorizzata,Philippines
318,2023-03-15 23:03:33,241.35,acquisto,Justin Harrison,Explain fire line same wish each win.,sospetta,Spain
319,2023-02-27 21:34:22,534.89,acquisto,Kristina Campbell,Anyone future body.,autorizzata,Mali
320,2023-06-08 18:14:21,51.55,prelievo,Kelly Monroe,Certain everyone measure that argue situation.,autorizzata,Kazakhstan
321,2023-02-06 22:51:01,945.37,trasferimento,Daniel Lopez,Eight pattern difference.,autorizzata,Cook Islands
322,2023-01-11 12:24:45,510.82,trasferimento,Lauren Meyers,Enough social across worker life end point.,autorizzata,Grenada
323,2023-06-07 04:15:54,445.37,prelievo,Michael West,About detail water forward room development perform.,autorizzata,Pakistan
324,2023-05-07 12:41:13,974.3,prelievo,David Francis,West arrive sort later matter.,autorizzata,United Arab Emirates
325,2023-07-19 22:51:39,71.24,trasferimento,Donna Coleman,Little write necessary series change PM.,autorizzata,North Macedonia
326,2023-06-03 12:12:38,699.7,acquisto,James Powell,Its hard gun miss necessary thousand participant.,autorizzata,Heard Island and McDonald Islands
327,2023-03-27 12:45:37,708.77,trasferimento,Ashley Soto DVM,Rise challenge table study arm knowledge color.,autorizzata,Uzbekistan
328,2023-03-01 02:47:32,446.6,acquisto,Danielle Gibson,Heavy environmental later anything.,autorizzata,South Georgia and the South Sandwich Islands
329,2023-07-20 15:25:10,449.27,trasferimento,Laura Rodriguez,Ready discover tend save push.,autorizzata,Bouvet Island (Bouvetoya)
330,2023-07-05 05:09:21,239.22,trasferimento,Sarah Larsen,Bad director she through.,autorizzata,Mali
331,2023-06-28 16:38:57,267.38,acquisto,Brian Vasquez,Until article after town stay individual.,autorizzata,Gabon
332,2023-04-12 16:30:31,57.42,prelievo,Christopher Sanford,Official production country professor treatment up personal.,autorizzata,Cape Verde
333,2023-04-13 14:54:15,897.86,prelievo,Crystal Glass,Thousand really yourself former eight establish pay technology.,sospetta,Czech Republic
334,2023-01-03 16:13:44,231.77,trasferimento,Steven Mooney,Kind show plant issue theory.,autorizzata,Panama
335,2023-02-17 19:22:06,445.6,trasferimento,Ricky Lopez,Hair religious after likely father conference imagine continue.,autorizzata,Taiwan
336,2023-02-07 05:31:14,315.09,acquisto,Renee Walker,Wide office medical.,autorizzata,Congo
337,2023-01-15 02:03:20,951.01,prelievo,Sean Williams,Energy against life listen.,sospetta,Italy
338,2023-04-27 23:41:17,287.74,prelievo,James Watts,Effort my bill son.,autorizzata,French Southern Territories
339,2023-01-05 18:57:23,267.5,trasferimento,Anthony Ross,Word field investment management myself.,autorizzata,Bosnia and Herzegovina
340,2023-05-17 11:56:24,321.19,acquisto,Tamara Walker,Which TV your lay million fall know.,autorizzata,Azerbaijan
341,2023-05-25 21:52:03,354.12,acquisto,Jennifer Garrison,Raise national when wonder.,autorizzata,Qatar
342,2023-01-20 22:20:53,141.22,trasferimento,Alan Taylor,Campaign according writer direction.,sospetta,Netherlands
343,2023-06-23 12:58:16,320.11,prelievo,Donna Flores,Effect level simple idea.,autorizzata,Rwanda
344,2023-07-28 06:07:58,942.94,prelievo,Stephanie Miranda,Either artist red political both energy.,sospetta,Finland
345,2023-06-26 12:50:51,340.51,prelievo,Sean Clark,True fast early edge.,autorizzata,British Virgin Islands
346,2023-07-26 14:27:46,801.87,prelievo,Willie Avery,Often skill help three smile chair scientist.,autorizzata,Iceland
347,2023-05-16 05:26:38,76.16,acquisto,Wesley Mercado,War night expect loss.,autorizzata,Pakistan
348,2023-05-29 07:44:11,786.81,trasferimento,Thomas Woodard,Maintain wonder hospital how determine article.,autorizzata,Solomon Islands
349,2023-04-20 06:02:49,515.92,trasferimento,Keith Rosario,Go friend charge red response.,autorizzata,Indonesia
350,2023-03-18 04:09:20,484.35,prelievo,Judith Ford,Ready value tell several give authority remember up.,autorizzata,Lao People's Democratic Republic
351,2023-06-24 03:34:28,722.1,prelievo,Joseph Howell,Else write discuss budget see energy.,autorizzata,Cocos (Keeling) Islands
352,2023-01-10 03:16:47,22.64,trasferimento,Michael Fisher,Especially choose study simple state message.,autorizzata,Christmas Island
353,2023-05-08 16:04:27,691.99,prelievo,Jason Chavez,Charge before bank measure include foreign your.,autorizzata,Kuwait
354,2023-02-08 18:31:50,606.92,trasferimento,Karen Miller,Practice no than but past.,autorizzata,Guinea
355,2023-06-20 02:03:30,742.82,acquisto,Joshua Robbins,Late no wonder own group enjoy price.,autorizzata,Svalbard & Jan Mayen Islands
356,2023-01-13 14:07:31,498.61,trasferimento,Melissa Webster,Affect north race measure set.,autorizzata,Angola
357,2023-05-03 12:44:08,610.56,prelievo,Timothy Green,Support person first school democratic.,autorizzata,Central African Republic
358,2023-06-23 16:42:08,404.52,trasferimento,Joshua Anderson,Population left must defense simply office.,sospetta,United Kingdom
359,2023-08-23 05:19:49,381.74,acquisto,Scott Kim,Among nature ten strong chance same south one.,autorizzata,Guyana
360,2023-01-24 10:42:08,587.43,prelievo,Brandon Jackson,Network onto foot.,autorizzata,Rwanda
361,2023-07-15 14:39:36,870.38,trasferimento,Noah Barrera,Reality sing region event decision someone strong.,autorizzata,Papua New Guinea
362,2023-04-27 22:11:33,677.03,acquisto,Ashley Cunningham,Pay rock effort seven major get chance.,sospetta,Slovenia
363,2023-03-27 06:51:40,168.72,prelievo,Angela Hatfield,Decision fly share story stop.,autorizzata,Togo
364,2023-01-02 09:58:01,694.89,trasferimento,Matthew Carter,Whatever debate left resource mouth provide.,autorizzata,Colombia
365,2023-07-18 06:15:59,857.64,trasferimento,Pamela Weaver,Name enough material.,sospetta,Estonia
366,2023-03-03 03:35:57,603.88,prelievo,Gregory Robinson,Why bank itself serious hotel improve question.,autorizzata,Taiwan
367,2023-06-18 21:09:24,377.43,prelievo,Willie King,Walk free interview list.,autorizzata,Tunisia
368,2023-04-25 14:28:40,500.93,prelievo,Ryan Salinas,Professor out item plan sport option.,autorizzata,Ethiopia
369,2023-02-10 22:16:11,416.03,prelievo,Katie Whitaker,Body nearly between ever.,autorizzata,Dominican Republic
370,2023-02-06 12:45:00,16.89,trasferimento,Jenna Young,Buy series middle draw though draw.,autorizzata,Tajikistan
371,2023-03-06 10:00:12,837.97,acquisto,Matthew Holder,Could drug law Mrs become.,autorizzata,Bolivia
372,2023-04-28 15:21:36,66.91,acquisto,Timothy Perry,Skill side administration car.,sospetta,France
373,2023-05-07 18:09:04,196.31,acquisto,Andres Gomez,Start real identify film such strategy value.,autorizzata,Congo
374,2023-04-16 14:57:03,797.01,trasferimento,Douglas Russell,Marriage eye tough level serve.,autorizzata,Montserrat
375,2023-01-23 14:22:45,328.32,prelievo,Kevin Young,Their or join seat.,autorizzata,Iran
376,2023-05-20 16:36:37,546.62,prelievo,Dr. Karen Hansen,Phone poor trial field rock federal movie.,autorizzata,Tunisia
377,2023-06-20 01:35:33,779.24,prelievo,Ashlee King,Ahead language understand seven fine among.,autorizzata,Mozambique
378,2023-06-10 18:09:09,676.59,trasferimento,Meredith Jones,Series natural which on tree else.,autorizzata,Cuba
379,2023-01-05 02:40:20,855.39,trasferimento,Timothy Patterson,Event develop worry community.,autorizzata,Barbados
380,2023-06-29 17:06:32,616.84,trasferimento,Diane Campbell,Water or interest organization group across everything.,autorizzata,Peru
381,2023-03-10 13:01:27,793.87,trasferimento,Sara Sanders,Who appear far hold piece my claim tax.,autorizzata,Lebanon
382,2023-03-06 08:55:16,385.01,acquisto,Kaitlin Aguilar,Art success individual tax establish language open.,autorizzata,Wallis and Futuna
383,2023-04-30 05:14:26,594.03,acquisto,Justin Williams,Six high dinner.,sospetta,Netherlands
384,2023-08-05 20:59:19,505.86,acquisto,Elizabeth Fernandez,Star maintain personal factor method lay state.,autorizzata,United States Virgin Islands
385,2023-03-11 07:16:21,740.16,acquisto,Randall Oliver,Agree should even through same.,autorizzata,Cape Verde
