transaction_id,timestamp,amount,transaction_type,subject,description,status,country
9567,2023-03-18 18:01:30,865.94,acquisto,Thomas Taylor,Brother trip seek.,autorizzata,Moldova
6207,2023-07-15 03:46:37,340.22,trasferimento,Angela Bennett,Daughter leader think expert likely town.,autorizzata,Antigua and Barbuda
5393,2023-07-19 00:12:01,154.5,trasferimento,Lisa Paul,Pull land sense west test fund radio.,autorizzata,Guinea
9589,2023-07-06 00:56:07,806.66,prelievo,John Santiago,Him community know.,sospetta,Germany
817,2023-01-05 11:50:32,293.46,prelievo,Daniel Baker,Cost green box remember employee quite.,autorizzata,Indonesia
2656,2023-07-10 01:52:03,466.32,acquisto,Katelyn Dunn,Area different team test book.,autorizzata,Philippines
3291,2023-07-28 10:34:21,654.4,trasferimento,Timothy Cantrell,Choice woman few president me arrive.,autorizzata,United States Virgin Islands
8387,2023-02-14 22:49:23,356.75,prelievo,Gary Harris,Item professional just choice hundred.,autorizzata,Holy See (Vatican City State)
7705,2023-07-10 06:41:12,224.38,prelievo,Alexis Salinas,Site customer civil check beyond perhaps beat.,autorizzata,Heard Island and McDonald Islands
1738,2023-03-12 01:29:22,561.81,acquisto,Abigail Robbins,Tree wall material watch travel.,autorizzata,French Guiana
2569,2023-07-25 14:08:48,662.51,acquisto,Monica Hubbard,Pay speak reach.,autorizzata,Fiji
7070,2023-01-24 02:15:19,651.13,trasferimento,Jasmine Bates,Later also reach war candidate.,autorizzata,Zambia
641,2023-01-10 21:23:34,120.89,acquisto,Brandon Baker,Suggest special paper tend six.,autorizzata,Puerto Rico
651,2023-01-18 04:02:45,551.62,acquisto,Wayne Hernandez,Senior people event office.,autorizzata,United States of America
7272,2023-04-18 20:11:26,329.42,acquisto,Destiny Johnson,Person foot example pass.,autorizzata,Palestinian Territory
3510,2023-04-15 07:19:12,735.76,prelievo,Richard Merritt,Behind same thank popular agree make glass evidence.,autorizzata,Guernsey
7853,2023-05-19 00:11:47,926.97,trasferimento,Jennifer Jackson,Believe end civil high.,autorizzata,Niue
5063,2023-05-24 02:19:02,552.71,acquisto,Colleen Kelley,Successful need nation television support media.,autorizzata,Nepal
8496,2023-05-24 17:21:41,188.06,acquisto,Cory Cooper,Thing apply no bed.,sospetta,Romania
4692,2023-07-25 02:35:38,615.0,prelievo,Robert Morgan,Alone recognize law something forget window statement.,autorizzata,Ethiopia
5788,2023-06-13 23:11:24,383.12,trasferimento,Veronica Coleman,Physical source walk church page letter lay.,autorizzata,Burkina Faso
6315,2023-05-27 05:28:37,152.73,acquisto,Bryan Hayes,Care happy tonight big.,autorizzata,Mayotte
8527,2023-03-20 13:04:12,699.1,trasferimento,Maria Herrera,Hotel myself forward international run.,autorizzata,Grenada
1155,2023-01-06 18:34:00,935.38,trasferimento,Sheila Williams,Bed back lawyer happy probably full.,autorizzata,Taiwan
4491,2023-04-28 11:14:42,764.37,acquisto,Nathaniel Hall,Short stand Mr close month wife.,autorizzata,Morocco
3559,2023-03-28 00:15:24,136.1,trasferimento,Christina Davis,Account successful law bit.,autorizzata,Ukraine
5534,2023-02-06 04:46:31,745.81,prelievo,Wendy Mathis,Down former another long budget.,autorizzata,Turks and Caicos Islands
395,2023-01-28 07:44:36,502.98,prelievo,Carmen Horne,Yard people adult now factor level.,autorizzata,Korea
4232,2023-06-29 00:03:55,543.07,acquisto,Ray Williams,Possible event station time everything discuss.,autorizzata,Cayman Islands
2766,2023-07-23 17:35:25,280.11,prelievo,Charles Harris,Wall into industry fall south reflect social turn.,autorizzata,Vietnam
247,2023-08-23 09:01:46,73.88,trasferimento,Amy Lin,Face number scientist list thank draw.,autorizzata,Gibraltar
7893,2023-02-24 12:10:08,344.76,trasferimento,April Harris,Attention work hand.,autorizzata,Iran
2137,2023-07-31 03:56:09,733.08,trasferimento,Dennis Lee,Page may wonder cover bill sell six.,autorizzata,Israel
6317,2023-01-03 11:31:33,104.83,prelievo,Rachel Mccormick,Option she film security ball center tell.,autorizzata,Namibia
8196,2023-06-02 11:36:59,229.07,trasferimento,Ashley Freeman,Help ever list.,autorizzata,Isle of Man
7310,2023-07-16 12:22:08,810.22,acquisto,Robert Mcbride,Responsibility age teacher remain career although.,autorizzata,Saudi Arabia
4768,2023-04-19 13:21:13,661.81,prelievo,Kenneth Elliott,Agreement term news parent people century teacher.,autorizzata,Sri Lanka
3036,2023-04-18 01:11:15,594.96,acquisto,Anita Kelly,Anything claim you really effort practice.,autorizzata,Morocco
5728,2023-03-06 21:45:52,446.72,acquisto,Thomas Simmons,Despite respond tell common before pretty.,autorizzata,Tanzania
7365,2023-06-12 05:39:20,822.15,trasferimento,Anthony Ball,Issue from administration feeling stop style race.,autorizzata,Turkmenistan
3391,2023-05-22 16:35:40,503.6,acquisto,Jasmine Adams,Population start make bad follow save.,sospetta,Greece
2911,2023-01-03 17:29:21,534.49,acquisto,Melissa Gray,Medical good factor play.,autorizzata,Svalbard & Jan Mayen Islands
2803,2023-05-14 15:14:46,222.58,trasferimento,Christine Mcguire,Practice anything investment million least right for difficult.,autorizzata,Cameroon
5403,2023-06-28 18:10:54,919.67,trasferimento,Katrina Holden,Even staff another sea.,autorizzata,Kenya
9767,2023-07-18 07:59:51,671.11,trasferimento,Jesus Richards,Someone marriage green similar.,autorizzata,Palau
6810,2023-02-27 03:24:28,475.3,acquisto,Paula Fry,Buy challenge people huge.,autorizzata,Bosnia and Herzegovina
1124,2023-06-20 03:25:36,389.97,acquisto,Ariana Cordova,Production six continue scientist worker affect contain technology.,sospetta,Netherlands
2797,2023-06-01 15:18:26,384.06,prelievo,Kimberly Ellison,Into throughout kid rise teach remain.,autorizzata,Azerbaijan
7361,2023-05-13 22:50:14,372.73,prelievo,Kimberly Howard,Leader spend goal here group finally.,autorizzata,Botswana
3610,2023-08-12 08:50:30,213.87,acquisto,Nicole Russo,Add everybody crime exactly his true.,autorizzata,Saint Barthelemy
8873,2023-01-05 22:26:12,728.81,trasferimento,Donna Potter,Score here understand foreign program family.,sospetta,Ireland
9658,2023-06-16 11:17:25,275.6,acquisto,Daniel Thompson,They force necessary.,autorizzata,Samoa
4450,2023-03-05 09:43:24,319.78,trasferimento,Colleen Snyder,Today argue improve fight.,autorizzata,Seychelles
3089,2023-02-14 09:10:24,281.48,acquisto,Lori Welch,Wife three head might standard during help tree.,sospetta,Belgium
896,2023-06-20 22:15:17,691.74,prelievo,Christopher Arnold,Rise since information easy serve television become product.,autorizzata,Brazil
9603,2023-05-25 01:13:42,785.18,trasferimento,Joseph Vang,Tell affect possible gun.,autorizzata,Dominican Republic
5672,2023-07-05 09:27:20,873.79,trasferimento,Michael Hopkins,Character worker cup challenge national throw down air.,autorizzata,Holy See (Vatican City State)
6242,2023-04-02 17:49:13,975.7,trasferimento,Wendy Black,Not nice agreement least newspaper.,autorizzata,Tajikistan
8019,2023-05-19 01:03:46,402.39,acquisto,David Smith,Spring reflect fire.,autorizzata,Swaziland
7633,2023-07-20 21:42:59,779.87,trasferimento,Heather James,Difference low light financial type either know.,sospetta,Hungary
7624,2023-05-06 02:31:37,23.63,acquisto,Jordan Thompson,Believe himself interview go moment interest.,autorizzata,Myanmar
8783,2023-08-03 06:23:16,350.58,acquisto,Andrew Morales,Professional build investment run blood arm.,autorizzata,Burundi
1032,2023-02-09 11:48:42,192.28,prelievo,Elizabeth Mahoney,Themselves factor week time.,autorizzata,Bhutan
6018,2023-03-29 02:02:48,44.46,acquisto,Richard Ortiz,Two fall whose.,autorizzata,Kyrgyz Republic
7083,2023-03-20 06:16:36,405.57,acquisto,Marilyn Welch,Finish break approach series.,autorizzata,China
9811,2023-03-30 18:41:16,34.38,acquisto,David Smith,Respond beautiful policy travel pass owner bad.,autorizzata,Saint Lucia
6825,2023-06-16 03:56:09,750.83,prelievo,Keith Stevens,Seek rest always idea subject other real team.,autorizzata,Malawi
5207,2023-05-31 23:10:38,447.85,prelievo,Steven Villarreal,Student ball stop here large continue his.,autorizzata,Tokelau
8262,2023-08-22 19:16:51,413.17,acquisto,Robin Thomas,Under local staff point.,autorizzata,Malawi
1186,2023-06-24 10:21:53,172.49,prelievo,Andrew Stafford,Central order suddenly five.,autorizzata,Comoros
7619,2023-02-07 14:14:52,909.38,prelievo,Alicia Spencer,Local big official remain.,autorizzata,Guam
7765,2023-05-01 15:07:00,140.15,trasferimento,Dawn Webb,Value hour somebody together pressure top stage.,autorizzata,Bangladesh
6757,2023-04-26 01:21:56,690.29,trasferimento,Megan Velez,Weight information college drop stock scene model.,autorizzata,Comoros
3861,2023-07-21 03:39:16,432.74,prelievo,Caitlin Hendricks,Describe way professional phone.,autorizzata,Togo
223,2023-01-01 07:09:28,790.07,acquisto,Michael Sandoval MD,Education care old ago.,autorizzata,Jordan
2132,2023-01-09 01:08:13,967.62,trasferimento,Robert Lara,Fly field blood perform fear.,autorizzata,Saint Kitts and Nevis
1383,2023-06-27 08:56:30,75.03,prelievo,Thomas Harris,Air site five third myself.,autorizzata,Lebanon
728,2023-01-30 19:12:16,867.53,prelievo,Anthony Knox,Strong respond keep.,sospetta,United Kingdom
9725,2023-04-21 08:15:23,742.21,acquisto,Kevin Villarreal,Treatment star skill increase guess for.,autorizzata,Malaysia
7053,2023-03-09 10:51:40,67.52,prelievo,David Garcia,Decision game responsibility her accept land.,autorizzata,Gibraltar
8385,2023-07-26 17:11:24,458.1,trasferimento,Brett Burch,Wonder community tree work magazine clear relate.,autorizzata,Timor-Leste
1206,2023-02-25 00:10:09,136.51,acquisto,Charles Williams,Economic yard eight owner approach less.,autorizzata,Saint Helena
4097,2023-03-27 21:30:28,202.58,trasferimento,Brandon Hall,Child painting feel someone quite factor.,autorizzata,Israel
4628,2023-03-15 07:19:57,117.23,prelievo,Mark Diaz,Town human himself thing heart go moment.,autorizzata,Botswana
6311,2023-03-14 11:10:29,687.67,acquisto,William Porter,Fill us Republican.,autorizzata,Sudan
2592,2023-08-05 08:11:57,142.76,prelievo,Frank James,Miss treatment option establish.,autorizzata,Congo
3339,2023-06-18 03:58:40,309.39,acquisto,Amber Mckinney,Goal phone I fall general authority.,autorizzata,New Zealand
7601,2023-06-26 09:15:00,936.47,acquisto,Christian Henson,Democrat major PM candidate international.,autorizzata,Kyrgyz Republic
7988,2023-04-14 03:13:43,321.89,acquisto,Brian Grant,Approach social including term gun baby success.,sospetta,Finland
5275,2023-04-05 03:04:51,621.15,prelievo,Sean Ferguson,Above might number turn.,autorizzata,Venezuela
1609,2023-02-17 08:30:02,505.0,trasferimento,Leslie Riley,Use college risk month month us deal.,autorizzata,Myanmar
9893,2023-03-13 02:02:33,87.83,prelievo,Christine Jones,Development art design like.,autorizzata,Nicaragua
7504,2023-08-11 03:28:14,26.79,trasferimento,Brianna Morales,Certainly institution actually show.,sospetta,Norway
7957,2023-02-01 03:15:20,856.72,prelievo,Alexis Simmons,Step maybe it son those wind.,autorizzata,Seychelles
4758,2023-05-02 22:05:53,836.12,trasferimento,Cheryl Hughes,Ten article remain.,autorizzata,French Guiana
9171,2023-04-01 07:52:37,485.62,acquisto,Michele Johnson,Condition second government ability southern.,autorizzata,Cocos (Keeling) Islands
4906,2023-07-01 03:12:53,489.41,prelievo,Rebecca Gomez,Company every the.,autorizzata,Cambodia
4404,2023-07-02 16:48:35,539.34,prelievo,Deborah King,Government clearly forward statement wonder fight new federal.,autorizzata,El Salvador
3345,2023-04-16 04:29:55,334.33,trasferimento,Michele Perkins,Candidate involve seven enjoy.,autorizzata,Albania
4192,2023-04-01 14:20:04,735.3,acquisto,Sheena Jones,Color investment must recent which pick.,autorizzata,French Guiana
2530,2023-05-18 12:56:48,108.76,prelievo,Edward Smith,Finally whether soon stage husband.,autorizzata,Palestinian Territory
2449,2023-03-08 16:46:31,899.55,acquisto,Patrick Mitchell,Her yet TV old lay.,autorizzata,Dominica
4741,2023-01-25 00:32:35,793.17,prelievo,Michelle Fox,First TV pretty certain gas evening.,autorizzata,Montenegro
1277,2023-01-24 18:02:35,868.1,acquisto,Pamela Brown,Assume miss majority baby school.,autorizzata,Armenia
231,2023-03-10 21:21:32,597.6,prelievo,Nicole Barnes,Tend challenge contain.,autorizzata,Seychelles
3292,2023-05-10 18:24:38,990.95,acquisto,William Sanchez,Situation tough although really chair.,autorizzata,Cocos (Keeling) Islands
8928,2023-05-29 22:05:52,738.94,acquisto,Amber Mendez,Meeting American alone eight there.,autorizzata,Azerbaijan
5112,2023-05-12 19:01:06,31.33,trasferimento,Tammy West,Second interest station pass someone character education.,autorizzata,Zambia
3832,2023-04-08 15:08:03,59.41,prelievo,Amanda Levine,Stay follow treatment over thank decade still once.,sospetta,Germany
4091,2023-04-22 10:24:27,138.68,trasferimento,Steven Walker,Talk recent baby appear individual lot cell executive.,sospetta,France
4853,2023-02-28 17:56:56,462.3,acquisto,Omar Burns,Computer public beautiful newspaper doctor.,sospetta,Hungary
1797,2023-04-25 00:07:38,488.8,trasferimento,John Cameron,Try it performance service.,autorizzata,Greenland
613,2023-03-26 06:08:55,854.14,trasferimento,Alicia Villarreal,Wonder work left reduce other hour million third.,autorizzata,Algeria
5264,2023-06-05 22:14:33,14.1,trasferimento,Robin Morris,Available gun window suggest thus best store.,autorizzata,French Polynesia
9911,2023-02-01 18:33:07,298.17,trasferimento,Allison Freeman,Person technology cost plan hand no impact.,autorizzata,Chad
8652,2023-07-21 16:06:32,527.12,acquisto,David Miller,Something have four same north rule.,sospetta,Portugal
9368,2023-07-05 20:04:46,381.12,trasferimento,John Sellers,Six run loss garden hour expect owner.,autorizzata,Azerbaijan
7530,2023-04-18 10:20:39,827.55,acquisto,Amanda Allen,Matter third thank either identify yard.,autorizzata,Iran
938,2023-07-21 11:32:43,381.46,acquisto,Gary Patterson,Protect interview would single account need.,sospetta,Finland
7913,2023-07-30 21:53:38,158.09,prelievo,Samantha Jones,Reach also like price capital side drug common.,autorizzata,Georgia
7176,2023-06-30 16:25:06,352.06,acquisto,Carly Lane,Right feel since serve decision physical kid.,autorizzata,Turkmenistan
6406,2023-01-31 09:35:45,994.89,prelievo,Joshua Cruz,Adult buy site back religious only organization.,autorizzata,Vanuatu
8681,2023-01-26 03:23:57,949.89,trasferimento,Roy George,Area own detail miss nice.,autorizzata,Tajikistan
7850,2023-07-18 11:55:02,300.34,trasferimento,Laurie Davis,Despite bed pass area outside.,autorizzata,Burundi
222,2023-04-16 07:17:21,855.06,trasferimento,Sarah Ritter,Three subject particularly piece.,autorizzata,South Georgia and the South Sandwich Islands
2605,2023-03-23 11:51:20,630.1,prelievo,Cheryl Gonzalez,Mean scene want lot analysis.,autorizzata,Togo
4601,2023-01-11 20:47:05,111.34,prelievo,Megan Martin,Pm should middle.,autorizzata,Saint Kitts and Nevis
9287,2023-04-15 04:54:36,650.16,acquisto,Laura Hodges,Camera detail know money most would order.,autorizzata,Svalbard & Jan Mayen Islands
1614,2023-02-11 23:37:38,934.42,prelievo,Sharon Taylor,Military increase culture even even site over few.,autorizzata,Moldova
3601,2023-08-22 01:55:48,279.52,prelievo,Lisa Salazar,Everything view building century next manager.,autorizzata,United States Minor Outlying Islands
3514,2023-01-02 00:29:38,806.28,acquisto,Cory Garcia,Put statement book throughout mention child.,autorizzata,Uganda
7158,2023-04-02 15:39:12,901.22,prelievo,Travis Schmidt,Their she defense.,sospetta,Estonia
1579,2023-07-04 02:50:57,920.66,prelievo,Kelsey Dean,Eight tonight stuff produce.,autorizzata,Burkina Faso
4746,2023-08-23 09:19:02,809.27,trasferimento,Andrew Martinez,Network feeling rule result.,autorizzata,Libyan Arab Jamahiriya
7591,2023-04-26 11:40:32,70.43,prelievo,Miss Michelle Garcia,If land open stay research why parent.,autorizzata,Maldives
4887,2023-03-17 04:22:22,671.02,prelievo,Taylor Lopez,Traditional next myself issue mention.,autorizzata,Netherlands Antilles
4867,2023-06-17 09:00:14,549.06,trasferimento,Jennifer Diaz,Stand but sea catch remain station.,autorizzata,Dominican Republic
7788,2023-04-20 18:36:04,248.84,prelievo,Raymond Wilson,Experience establish security despite possible great.,autorizzata,Dominica
4565,2023-08-18 05:26:45,115.42,acquisto,Valerie Gilbert,Day nation safe.,autorizzata,Wallis and Futuna
2839,2023-08-10 22:04:30,337.31,acquisto,Cynthia Mathews,Letter study commercial kitchen certain live give.,autorizzata,Kenya
5673,2023-04-06 09:17:57,550.0,acquisto,Tyler Oconnell,Summer soldier cover society.,autorizzata,Jamaica
3915,2023-06-29 04:45:28,430.26,acquisto,Nicole Holmes,Technology ball experience let almost reality.,autorizzata,Guam
5674,2023-01-02 23:30:31,519.53,trasferimento,Kenneth Thompson,Finish sea enjoy save sea remember data baby.,autorizzata,Northern Mariana Islands
1963,2023-08-01 04:17:43,926.73,prelievo,Michelle Aguilar,Look perhaps there.,autorizzata,Kiribati
1148,2023-03-17 04:50:50,197.5,acquisto,Angela Allen,Laugh decade such interesting.,autorizzata,Moldova
